"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"OVCAR-4",0.136465889085027,12.942,0.6113,NA,1.13897789684008,65.2065785844987,0.625269906597435
"OVCAR-8",0.350838408196747,9.6916,1.002,0.97726095645851,1.01831608829749,0,0.97726095645851
"IGROV-1.1",0.298284195817444,10.516,0.2134,0.718018957859389,1.30049281335466,39.7961312880697,0.211548558303131
"PL-21",0.541861401921567,6.8621,0.1008,0.103259531079712,2.52767861263437,4.58594799831867,0.0994034017114455
"Rh30",0.232688554185868,11.501,0.3509,7.15181966291253,1.06840619727445,48.00911291844,0.350046086234532
"RPMI-8226",0.215732166345707,11.743,2.213,3.18620719718744,1.45777933964306,20.2456955943757,2.23172880589809
"RT-112",0.298868326355044,10.498,0.9067,1.27456091682983,1.17787275079728,15.8819189860854,0.921384609237015
"SKM-1",0.511053757518342,7.3321,0.1379,0.141293377446139,2.52810420839339,5.04470537151789,0.135472620854161
"SUP-T1",0.484640872017718,7.7266,0.1454,0.155784540722795,2.28988958195499,9.11233335307391,0.142681060122806
"CCK-81",0.209847657811476,11.825,1.25,2.22936840826261,2.16603980920642,35.011909814299,1.27827439808967
"COLO 201",0.30828451905575,10.364,0.9535,1.6038545191915,0.671009623073257,14.2237156740381,0.973899568020227
"GDM-1",0.345744751298753,9.8034,0.24,0.469629029212812,1.25562575141446,28.472272500409,0.24004311362523
"Karpas-299",0.280486425625881,10.752,1.726,1.7948395594864,4,4.05398440882286,1.75729670993285
"KP-N-SI9s",0.375392626946608,9.3357,0.5023,0.586850993696553,1.32775019358004,8.85545468268377,0.506719426627783
"MOLT-13",0.347380192175455,9.7613,0.9437,0.973483411047826,1.35759835906953,1.01397730724968,0.958902526408902
"NB4",0.61452929090209,5.7765,0.06074,0.0602166481989221,1.99180170264261,0.278592549712005,0.060047964272817
"NCI-H2172",0.0689499865489219,13.964,16.99,84.4829906352487,0.986334462426686,40.2742040305454,16.0647138489934
"NCI-H2286",0.29884880272332,10.446,0.6856,0.884643193010117,4,19.1849979850349,0.783819726378463
"NCI-H441",0.0233249999999996,15.121,13.98,NA,0,95.3350000000001,0.625958725996121
"NOMO-1",0.502115829265778,7.4848,0.1505,0.151257358897413,4,5.31998788939203,0.14706263133617
"OCI-AML-2",0.575973398157025,6.3416,0.08071,0.0813611776171064,3.25882605896274,2.11034691944021,0.0802916300725815
