"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"UACC-257",0.0707715737439222,13.908,0.005773,NA,0.629681737604405,91.2648946151685,0.00586167454062222
"UACC-62",0.0207963258467357,14.662,0.07208,NA,1.23661231606959,96.5315868974208,0.0742723061810534
"BICR 6",0.01393637779269,14.703,0.1531,NA,4,97.2445644513981,0.174999400581488
"BT 145",0.00980459342992649,14.635,1.071,NA,4,93.8726234937841,1.23727416640823
"BT179",0.0219218852909654,14.655,0.1186,NA,4,96.1590090336286,0.0972280171503066
"EC-GI-10",0.0476800182535217,14.266,0.003672,NA,3.47026890243407,94.7843829575902,0.00373784788382349
"EFO-21",0,15.016,0.4743,NA,0.809790915435576,100,0.00281793407062028
"FTC-133",0.00340736559751921,14.532,2.436,7.29473354069859,4,0,7.29473354069859
"JHUEM-3",0.0411333333333332,14.375,1.056e-17,NA,0,91.7733333333334,0.351728772391082
"LK-2",0.00933552273228759,14.846,8.229e+15,NA,0.135872902645258,91.7517939464635,1e+06
"LNCaP clone FGC",0,15.353,6.991e-257,NA,1.10871583806882,100,189.497001312114
"LS1034",0.0402989149117301,14.362,0.0471,NA,4,93.9476332964075,0.0411239322126863
"MKN7",0.0613207270217965,14.294,0.1248,NA,0.100140147916584,65.5244977509289,1e+06
"HCC1428",0.0542050418737094,14.352,0.09557,NA,0.0881529742702055,72.2209494928908,1e+06
"NCI-H2029",0.0478229324271218,13.997,0.2173,NA,4,87.7823789155073,0.21030389585498
"OE21",0.0228615384615386,14.747,0,NA,0,95.4276923076923,0.18167745670081
"MKN74.1",0.078216666666667,13.866,0.002849,NA,0,84.3566666666666,0.0170128923120484
"SH-10-TC",0.0402860475243129,14.365,8.224e+18,NA,0.132970808054071,91.6751831634045,0.303450296945896
"SNU-449",0.0494263565081204,14.247,0.002357,NA,0.742192159730977,94.443208031938,0.00228336415627894
"T3M-10",0.0160361931197986,14.749,0.07792,NA,0.992238596582497,97.8747709615726,0.0163961175371897
"BT 112",0.0164003268235631,14.616,0.283,NA,4,94.9061147898048,0.357791288462966
"BT 164",0.0792999866704725,13.716,0.01072,NA,1.31317278803747,89.7199871317502,0.0106061803313733
"CCF-STTG1",0,14.947,0,NA,0.842127470772728,100,178.912981592329
"COLO 800",0.0224723525920158,14.604,0.04462,NA,4,96.1490122494117,0.048369919149979
"DK-MG",0.0235833822345561,14.726,0.05719,NA,0.116579029672901,94.0972554388953,3.19599394511569
"GP2d",0.0689038708091168,13.896,0.008502,NA,4,91.4738069840253,0.00867187012889061
"NCI-H1869",0.0389052573502929,14.509,0.1354,NA,0.138994027064017,64.2039659405265,1e+06
"HCC38",0.0233590759840068,14.436,0.5291,NA,4,91.8608203996299,0.467524207420804
"IA-LM",NA,NA,NA,NA,NA,NA,NA
"JHOM-1",0.0284543677181819,14.454,0.1498,NA,0.612913978857559,85.4955552164509,5.52653722750862
"JHUEM-7",0.0562651784932618,14.102,0.03254,NA,4,91.7152441786086,0.0364601292977801
"JL-1",0.0529134084142171,14.146,0.01105,NA,2.190592288381,93.176626501541,0.0110230029583352
"KYSE-450",0.00565284853465384,14.73,4233,NA,0.73116632484305,95.9075905284497,3.369324706947
"LC-1/sq-SF",0.0429184300781289,14.59,0.02898,NA,0.0500965992182948,91.0101468363178,1.12973741114225
"RCM-1 [Human rectum adenocarcinoma]",0.0185166674968848,14.713,1.448e+71,NA,0.0393540650385838,95.9762085326154,5.33274379606902
"SNU-685",0.0347587081007867,14.448,0.003741,NA,0.0625599079496045,92.5351280574301,0.836722110703748
"CCF-STTG1.1",0.0641666666666668,14.121,0.0004475,NA,0,87.1666666666666,0.00493054793614598
"VMRC-LCD",0.00381481087113884,14.933,0.09255,NA,4,96.5496961648865,1.81835581596131
"BT 224",0.0129293290657621,14.821,0.09806,NA,0.226718509383104,53.3189903816916,1e+06
"BT-549",0.049718065498356,14.055,31540000,1310961801.462,0.157981176370155,33.9139482037864,1e+06
"HeLa.1",0,15.152,3.401e-20,NA,1.02193869396194,100,1.38204945491877
"HCC202",0.0479890115509217,11.925,12.9,12.1277913809539,0.625112259888294,0,12.1277913809539
"H-STS",0.0278659178475161,14.377,0.3771,NA,4,91.5660098161748,0.335422266609244
"K029AX",0,14.907,0.05016,NA,0.174899690649983,100,17.6507662030476
"KRIJ",0.0100864053995234,14.709,0.2657,NA,4,91.9094510035495,1.62739037689394
"KYSE-520",0.0189416666666675,14.661,0.007758,NA,0,96.2116666666665,1.35419208551656
"LOX-IMVI.1",0.0392889806214113,14.47,0.1346,NA,0.384255142643042,93.5580718528122,0.0234876500542778
"NCI-H1623",0.0683176912523099,13.881,8.2e+08,124713210981719,0.12809042719186,45.4084309619117,1e+06
"NCI-H716",0.0516999750200543,14.14,0.01738,NA,2.50566774747567,92.7129446596732,0.0184310044682132
"OE19",0.0135921191839844,14.746,0.1161,NA,4,97.1755236826293,0.10580603883731
"OE33",0.036934843833977,14.407,0.005749,NA,0.712932436621473,95.3510585286146,0.0056433403961373
"PK-1",0.0227601018120229,14.669,0.004618,NA,4,97.3733680135522,0.00552918198412798
"PK-45H",0.054875,14.372,0.0003433,NA,0,89.025,0.0716294666444526
"P-STS",0.0848000000000001,13.657,0,NA,0,83.04,43.9524081845649
"RERF-LC-Ad2",0.0672193220255149,13.974,0.00322,NA,4,92.8161637218818,0.00314984294924106
"U-CH1",0,15.071,0.08357,NA,0.75223549341317,100,0.0110444659925365
"697",0.177330116436827,11.417,5.092,5.89844840440582,4,0,5.89844840440582
