"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"647V",0.35509676828931,9.6233,0.8807,0.828423000625431,1.19786987145672,0,0.828423000625431
"8-MG-BA",0.211344564156267,11.836,1.898,2.61749981598234,1.92777823212804,23.0189947555489,1.90069412084262
"A101D",0.0843927086003646,13.725,1.832,NA,1.31583726821432,70.793643615143,1.65666381347867
"A2058",0.274739056818045,11.018,1.758,1.69103275135501,4,4.56179619498496,1.65106741607601
"AsPC-1",0.144997341716302,12.829,1.471,NA,1.54573621239217,51.7139913639598,1.45850156671474
"Caki-2",0.17242064347746,12.414,0.4797,NA,0.714509680069895,58.1723283165239,0.475579134734456
"CAL-27",0.331411671589448,10.032,0.6612,0.864342075618778,1.02913248080072,12.3437235369524,0.656203645191118
"COLO 792",0.101883259812488,13.472,0.05912,NA,4,83.2456913672258,0.0589925636954852
"FTC-238",0.38275144450412,9.259,0.5622,0.5795288130594,1.30923469398775,2.5122988254483,0.557152792487991
"GMS-10",0.131552686010356,13.021,3.087,10.7259260044561,1.53227264617092,42.5264487474006,3.10262839698119
"GOS-3",0.139342006755045,12.91,0.4847,NA,1.15565346197908,65.7482712510574,0.481766264276295
"HMCB",0.249477960075967,11.306,1.413,1.58439898447471,4,17.4268754385403,1.42343260431261
"HuH-1",0.224996763607766,11.635,0.6887,1.61934088454861,1.82368430993955,39.6227914456968,0.68372635524591
"IGR-39",0.13013868284652,13.051,1.675,NA,1.07565662709234,55.1513404318893,1.67196954431109
"IST-Mes1",0.112354737119058,13.321,35.04,35.8531506222267,0.57080282476305,0,35.8531506222267
"M059K",0.215677852411996,11.769,2.044,2.57683613962605,2.13716923111004,19.2363306310464,2.05300474725926
"PaTu 8988t",0.381141598629198,9.2773,0.281,0.339143743881884,2.3080988039027,16.5513198231547,0.284931868799768
"SCaBER",0.293408911614518,10.6,0.9013,1.34538933355843,0.953049570352472,16.1474218241296,0.893563833490993
"SK-N-SH",0.240957120522756,11.395,0.9658,1.44827249046941,2.12193888920135,29.1559253170576,0.958903108907049
"TM-31",0.279236680624367,10.316,0.5893,0.824135447019734,1.43195629850874,19.4161049626503,0.584679383826705
"YH-13",0.156384241766665,12.658,2.127,5.31257547578662,1.84019586524984,40.6844837739297,2.13175337337461
"A-673",0.408207792689067,8.8765,0.1795,0.316203512455109,0.818224592638204,18.5418856982182,0.179482795620958
"DU145",0.25492639995795,11.175,0.4631,3.31412085613907,0.748669977459404,38.7628359051496,0.451247681142088
