"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"NCI-H1623",0,17.749,0.00154,NA,1,100,0.065
"NCI-H716",0,17.337,0.4148,NA,0.952262321591201,100,0.0675579885489183
"OE19",0.0499098450839985,14.186,0.1326,NA,4,90.8606981438544,0.164187665000062
"OE33",0.0113820812655947,14.701,0.1283,NA,4,94.9904126706113,3.63322571621792
"PK-1",0.0305673417310418,14.562,0.5066,NA,4,93.6192808581944,0.4517664258216
"PK-45H",0,16.272,0.3404,NA,1,100,8.3
"RERF-LC-Ad2",0,16.519,5.683e-234,NA,1,100,0.52
"U-CH1",0,20.398,0.07405,NA,1,100,0.0081
"697",0.180973918464882,12.28,8,9.65158607021053,1.55121398334112,9.98589576190073,8.36033598410802
"A3/Kawakami",0,15.877,0.09347,NA,1,100,0.002
"CA46",0.00816986488024272,14.999,286900000,82.7355367498383,4,0,82.7355367498383
"DU4475",0,16.842,0.09046,NA,0,100,1e+06
"EoL-1",0,15,1417,NA,0,100,1e+06
"MOLT-3",0.313819060178953,10.278,2.423,2.46278873089092,3.08293564048837,0.883346457472289,2.4485905160893
"Namalwa",0,18.432,0.0009428,NA,1,100,0.065
"SUP-M2",0,17.858,0.5048,NA,1,100,0.065
"NCI-H1869.1",0,14.968,0,NA,0,100,55397.7944488752
"COLO 829",0.0470835118268174,13.968,0,NA,2.5053912898832,95.2916431398822,3.19048173328823e-05
"DAN-G",0.132093749999999,13.168,5.425e-09,NA,0,73.5812500000001,0.00194356969268524
"EJM",0.00938574547525689,14.814,0.4036,NA,4,98.0269588831643,0.46783143567879
"GI-1",0,15.765,4.615e-71,NA,0.917020218756052,100,0.00779701504441485
"Granta-519",0.0261834878142128,14.591,11.95,120.949749008483,1.40873052337337,9.87289794895601,103.464312585959
"HCC1500",0.000718951033090309,14.874,0.366,158.096747664561,4,0,158.096747664561
"IGR-1",0,15.469,0.01513,NA,0,100,0.373332883973963
"NCI-H841",0,15.325,0.03215,NA,0.684961577638726,100,0.0335353565871019
"OCI-Ly10",0.0179298209242352,14.73,369.4,359.387193014177,0.960708922371384,0,359.387193014177
"OCI-Ly19",0,17.198,2.954e-16,NA,1,100,0.065
"OCI-Ly3",0,16.386,0.001616,NA,1.45463042727078,100,256.869554526221
"U-118MG",0.0243,14.786,0.00211,NA,0,95.14,0.0203785745429493
"COR-L88",NA,NA,NA,NA,NA,NA,NA
"Lu-65",0.0088948667359408,14.811,0.5081,13850.5209332938,0.551165741067549,0,13850.5209332938
"NCI-H2081",0,15.206,1.029,NA,0,100,1e+06
"NCI-H2141",0,15.209,0.5056,NA,4,100,1e+06
"A-172",0,15.111,6.085,NA,0.901632422048258,100,0.709324213657094
"COV644",0.0917740771569685,14.22,0.2576,NA,0.00242580129099852,81.6486839041633,0.310462094255357
"IM95",0.00365805373665348,15.299,0.007337,NA,4,93.0647310285747,39.2670841558383
"J82",0.0102498760865683,14.824,9.078e-102,NA,3.99464357024177,98.9750123775074,5.44725696791034e-05
"NCI-H23",0,15.106,0.3575,NA,0.179475573976638,100,0.196386559689272
"RD",0.0158360656825087,14.83,0.0003089,NA,4,98.416388253821,0.000216014068032803
"SK-UT-1",0.0493621949001739,14.269,1.075e-06,NA,1.70248117867125,95.0637451559641,1.02856270729145e-05
"T98G",0.04821875,14.229,0,NA,0,90.35625,0.000333837590004994
"Becker",0,14.996,0,NA,0.552926396808793,100,0.0102780522461688
"Hs 578T",0,16.798,9.569e-241,NA,0,100,1e+06
"Hs 611.T",0.00630109000367211,15.328,1.938e-30,89.191916117345,4,0,89.191916117345
"JHH-4",0.00504999999999989,15.215,2.122,NA,0,98.99,11.2518565886462
"Karpas-422",0.0236998688747457,14.573,0.5191,NA,2.79563797417517,88.4500670419725,7.81206827622012
"KMRC-1",0,15.28,0,NA,1.03542813322356,100,1.10621844643211
"LP-1",0,15.572,6.327e-05,NA,1.33183439365375,100,1e+06
"MDA-MB-468",0.00589999999999974,15.07,2.153,NA,0,98.82,7.99266535795424
"SH-4",0,15,9133,NA,0.997020010741672,100,0.00822317529886685
"SK-HEP-1",0.029702346105976,14.557,0.0002095,NA,0.0783053287003731,94.2466385096866,0.156475425723143
"SUP-HD1",0.0755427432425937,13.866,0.1275,NA,4,90.0522822397411,0.0244449877661246
"AN3-CA",0.00470758577500677,14.889,0.3622,NA,4,99.0752462807544,0.330622477488181
"ACHN",0.0120812500000003,14.828,0.05684,NA,0,97.58375,0.303294910239141
"CMK",0,16.274,0.001959,NA,1,100,66
"EN",0.000295208250548232,15,5308,209.223858904051,4,16.6620605387112,189.061628860071
"Kasumi-1",0,15,1046000,NA,1.07585341284156,100,545.145052804078
"NCI-H2342",0.00725685337730069,14.948,26.35,NA,4,96.7472584252695,6.4785135474571
"OV-90",0.049166855188766,14.263,5.35e-17,NA,0.00906335424851719,90.1028755833807,1.50571546972853
"RERF-LC-MS",0,15.137,0.3623,NA,0.744090176732392,100,0.0822067880213608
"RPMI-6666",0,15.548,0.008075,NA,1.17497919975539,100,161527.548235884
"SK-N-MC",0.0185548542081939,14.825,0.5795,NA,4,50.5281575078917,47.3870256007809
"A-253",0,16.027,1.278,NA,0,100,1e+06
"BC-3C",0.0189240380836139,14.732,0.3671,NA,4,96.2029595671657,0.369458403225378
"C32 [Human melanoma]",0,17.19,0.0004162,NA,1,100,0.016
"CAL-85-1",0.0045429404268601,14.871,0.416,NA,2.1041236234325,94.4811704642424,30.5352349689528
